CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,Cluster,PCA1,PCA2
6293,Female,1,0,0,67,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,54.9,3725.5,0,49-72,2,1.0624955774551677,-1.1546725584203383
6294,Female,0,0,0,5,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.55,413.65,1,0-12,3,-1.0087539663966605,1.0116798843359007
6295,Female,0,1,0,71,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,109.25,7707.7,0,49-72,0,3.20094265585647,0.0707182613366473
6296,Female,0,0,0,9,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),77.65,714.15,1,0-12,3,-0.7942306093920568,0.9599794420379278
6297,Female,1,0,0,26,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,95.0,2497.2,1,25-48,3,0.4019728799063566,0.948537603271798
6298,Male,0,0,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),116.3,8309.55,0,49-72,0,3.4913695396778186,0.2402049242324836
6299,Female,0,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.9,601.55,0,25-48,1,-1.228124316980484,-1.12686315019666
6300,Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.35,139.25,0,0-12,3,-1.242558848781675,0.9562965625096526
6301,Female,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.6,1888.25,0,49-72,2,0.1427703589460227,-1.9758633714304088
6302,Female,0,0,0,60,0,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,1,Electronic check,44.45,2773.9,0,49-72,2,0.4527735602862539,-1.231181738229161
6303,Female,1,0,0,55,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,100.15,5409.75,0,49-72,0,2.009960300234236,0.2885870263576179
6304,Male,0,0,0,54,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),105.4,5643.4,1,49-72,0,2.140173353086554,0.4453066312081383
6305,Male,0,0,0,2,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,95.85,197.7,1,0-12,3,-0.8137016573770476,1.6263646178143976
6306,Female,0,0,0,6,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,73.85,401.3,0,0-12,3,-1.016714495412646,0.9425056783290914
6307,Female,0,1,1,48,1,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,1,Credit card (automatic),70.1,3238.4,0,25-48,2,0.725875577629468,-0.271327268602393
6308,Male,0,1,1,63,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.25,1573.05,0,49-72,2,-0.1402538433349067,-1.7787518352620773
6309,Male,0,0,0,1,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.15,79.15,1,0-12,3,-1.1412256078910807,1.2144272959377398
6310,Male,0,0,1,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),21.05,235.8,0,0-12,1,-1.779088704106095,-0.5921155139820158
6311,Male,1,1,0,54,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),24.95,1364.75,0,49-72,2,-0.4142132917217525,-1.5584706483104875
6312,Female,0,1,1,30,1,No,DSL,No,No,Yes,Yes,Yes,No,One year,1,Electronic check,64.5,1985.15,0,25-48,3,-0.1482701815685175,0.0600642410213547
6313,Female,0,1,0,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.65,655.85,1,25-48,1,-1.2624481378633647,-1.0854485379952084
6314,Female,0,0,0,4,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.0,303.15,1,0-12,3,-1.0085872643715026,1.1302544022501702
6315,Female,0,0,0,40,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),105.95,4335.2,0,25-48,0,1.441639030506787,0.8412393040893922
6316,Female,0,1,1,9,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,75.85,647.5,0,0-12,3,-0.8428494809765014,0.9143637405960072
6317,Female,0,1,1,17,1,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,91.85,1574.45,1,13-24,3,-0.1276435242250758,1.1129867685630648
6318,Female,0,0,0,62,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,1,Credit card (automatic),43.6,2748.7,0,49-72,2,0.4778763930855741,-1.3023525301211756
6319,Male,0,0,0,28,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,1,Bank transfer (automatic),91.25,2483.65,0,25-48,3,0.3836727250331377,0.8006704104862945
6320,Female,0,0,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.75,6367.2,0,49-72,0,2.469652094904029,-0.3820716627182998
6321,Female,0,0,0,46,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),104.4,4904.2,0,25-48,0,1.72223936271635,0.6367124519534837
6322,Female,0,1,0,23,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Mailed check,90.15,2044.95,0,13-24,3,0.1216319203454345,0.9071608151475063
6323,Male,0,1,1,47,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,One year,0,Electronic check,40.3,1794.8,0,25-48,2,-0.201964821043439,-0.9926321506382734
6324,Male,0,1,1,68,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),105.25,7173.15,0,49-72,0,2.9101757489325184,0.0539451356723463
6325,Female,1,0,0,60,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,106.0,6441.4,1,49-72,0,2.5226821677708595,0.2912434446491562
6326,Female,0,0,1,67,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,104.0,7039.05,0,49-72,0,2.827534367730318,0.0493622276638985
6327,Female,0,0,0,14,1,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,69.65,921.4,0,13-24,3,-0.7470272822279375,0.6200360701817041
6328,Male,0,1,1,57,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.3,4018.35,0,49-72,0,1.2305424439776496,-0.4042762656457725
6329,Female,0,1,1,55,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,0,Mailed check,100.9,5448.6,0,49-72,0,2.033469149390012,0.3072953049018028
6330,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,20.25,0,0-12,1,-2.1094690690086337,-0.3353474405960435
6331,Male,0,0,1,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,49.9,49.9,1,0-12,1,-1.622059584761852,0.4448023206641717
6332,Male,0,0,0,23,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),96.9,2085.45,0,13-24,3,0.2424969493856724,1.0838579904214865
6333,Female,0,0,0,13,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.35,1358.85,1,13-24,3,-0.1461139115933862,1.4415937992990009
6334,Male,0,1,0,47,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.1,5135.15,0,25-48,0,1.8082743968274395,0.5978627747416634
6335,Male,0,0,0,38,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,730.1,0,25-48,2,-1.048511928545484,-1.2734395384719532
6336,Female,1,1,0,38,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),74.95,2869.85,1,25-48,3,0.4649316428156889,0.1136438690177672
6337,Female,1,0,0,2,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),56.55,118.25,0,0-12,1,-1.471526566228985,0.5933852781304754
6338,Male,1,1,1,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),49.25,49.25,1,0-12,1,-1.632744784247869,0.4276995434358702
6339,Male,0,1,0,15,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),68.6,1108.6,0,13-24,3,-0.6859389158250185,0.5626100279791324
6340,Female,0,0,0,26,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),69.05,1815.65,0,25-48,3,-0.2169874147754799,0.2833916074147954
6341,Female,0,1,1,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,730.4,0,25-48,2,-1.124213329093654,-1.2097914423506173
6342,Male,0,0,1,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.05,75.45,0,0-12,1,-2.050279806202191,-0.3915624156447193
6343,Male,0,1,1,50,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,103.7,5071.05,1,49-72,0,1.85233854409281,0.5148611380483206
6344,Male,0,1,0,42,1,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,94.4,4014.6,0,25-48,0,1.2073068487801628,0.4961949337203843
6345,Male,0,1,0,10,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),54.95,568.85,0,0-12,1,-1.1802550280854325,0.3412677926111001
6346,Female,0,1,0,61,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,0,Bank transfer (automatic),93.7,5860.7,0,49-72,0,2.1768087958216755,-0.0418223278757391
6347,Female,0,0,0,68,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Credit card (automatic),110.25,7279.35,0,49-72,0,3.022064945724949,0.1827805418100341
6348,Male,0,0,0,10,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,98.9,1064.95,0,0-12,3,-0.3250957146432315,1.4855062624480444
6349,Male,0,1,0,65,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,0,Electronic check,89.75,5769.6,1,49-72,0,2.1787447582793296,-0.2423307152572063
6350,Female,0,1,1,72,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),80.45,5886.85,0,49-72,0,2.2247711002311763,-0.6635528883091079
6351,Male,0,1,1,55,1,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,79.4,4238.45,0,49-72,0,1.3312472560308697,-0.2264121367195272
6352,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.3,20.3,1,0-12,1,-2.108647130586632,-0.3340318423477125
6353,Female,0,0,0,7,1,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),62.8,418.3,0,0-12,3,-1.1670216771025423,0.6262727520236158
6354,Female,0,0,0,2,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.9,136.05,0,0-12,3,-1.170036553151198,1.076224641891255
6355,Female,0,0,0,9,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,74.85,708.2,0,0-12,3,-0.8411834729506698,0.8863907417014623
6356,Male,0,0,1,27,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.85,788.55,0,25-48,1,-1.1927398761173291,-0.8515281516700987
6357,Male,1,1,0,7,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.95,700.85,1,0-12,3,-0.4520224568280249,1.6498335766083931
6358,Female,0,1,0,64,1,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,68.3,4378.8,0,49-72,0,1.4012111443773585,-0.7451273341994036
6359,Male,0,0,0,70,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),48.4,3442.8,0,49-72,2,0.9439288612397024,-1.392456440572375
6360,Male,1,0,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.0,181.7,1,0-12,3,-0.8482654468515808,1.5780684166631107
6361,Male,1,0,0,67,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Electronic check,105.05,7171.7,0,49-72,0,2.88341077285664,0.0734469697294918
6362,Female,0,0,0,45,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),89.3,4016.85,1,25-48,0,1.1949571533871206,0.2876143151591529
6363,Female,0,0,0,24,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.15,553.0,0,13-24,1,-1.342490899037586,-0.7894323720772692
6364,Male,0,1,1,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.5,96.85,0,0-12,1,-2.0297698566533624,-0.4313554908872511
6365,Male,0,1,1,44,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),92.95,4122.9,0,25-48,0,1.2618956996738395,0.4056268388656593
6366,Female,0,1,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,20.7,1482.3,0,49-72,2,-0.0323502214973495,-2.1187258548690853
6367,Female,0,0,0,1,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),74.3,74.3,1,0-12,3,-1.2209536348252088,1.0868142658496436
6368,Male,0,0,0,66,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.35,1240.8,0,49-72,2,-0.2636729312215712,-1.999398443596452
6369,Male,0,0,0,1,0,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,1,Mailed check,44.65,44.65,1,0-12,1,-1.7083631190719903,0.3066645045894287
6370,Male,0,1,1,13,1,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,0,Electronic check,84.05,1095.3,1,13-24,3,-0.4866169875901819,1.0193650205648503
6371,Male,0,0,0,10,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.7,788.8,1,0-12,3,-0.6999721769027336,1.013572806404205
6372,Male,1,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.35,6578.55,0,49-72,0,2.651838770788225,0.1204391709758503
6373,Male,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.55,19.55,0,0-12,1,-2.120976206916652,-0.3537658160726757
6374,Male,0,1,1,38,1,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Electronic check,74.05,2802.3,0,25-48,3,0.4305794845835318,0.0917573940858394
6375,Male,0,0,1,23,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Mailed check,40.1,857.75,0,13-24,1,-1.034805045558443,-0.3791396646384781
6376,Female,0,1,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,184.4,0,0-12,1,-1.855730060448292,-0.5662925582550515
6377,Male,0,0,1,4,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,101.7,364.55,1,0-12,3,-0.6240713885425686,1.7264941591316014
6378,Male,0,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),83.55,6093.3,0,49-72,0,2.335400752319605,-0.587460209380081
6379,Female,0,1,0,35,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,56.85,1861.1,0,25-48,2,-0.1926301268588461,-0.2617415492197771
6380,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,20.4,1,0-12,1,-2.1070032537426298,-0.3314006458510507
6381,Female,0,1,1,58,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.55,1079.65,0,49-72,2,-0.4926139439640647,-1.7919477206662835
6382,Male,0,1,1,70,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,106.15,7475.1,0,49-72,0,3.0595293156751464,0.0200601456785981
6383,Male,0,1,1,38,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),78.95,2862.55,0,25-48,3,0.5273709309345596,0.2191959376911356
6384,Female,0,1,1,60,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,49.75,3069.45,0,49-72,2,0.6250677748209102,-1.0995421828620169
6385,Male,0,0,0,26,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),92.4,2349.8,0,25-48,3,0.3167430765772601,0.8840246744682169
6386,Female,0,0,0,8,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),58.2,469.25,0,0-12,3,-1.203229412519405,0.4790116685855961
6387,Male,0,1,1,41,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,102.6,4213.35,1,25-48,0,1.3749078537942103,0.7315538001198666
6388,Female,1,1,0,36,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Credit card (automatic),91.95,3301.05,0,25-48,3,0.8197095249453996,0.5992576912826932
6389,Male,1,0,0,54,1,No,DSL,No,No,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),65.25,3529.95,0,49-72,2,0.8717834931422932,-0.5553031764192055
6390,Male,0,1,1,71,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),106.0,7723.7,1,49-72,0,3.1531652313107887,-0.0153138566219201
6391,Female,0,0,0,55,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,73.1,4144.9,0,49-72,0,1.202081041655363,-0.3898286471241032
6392,Female,0,0,0,72,1,Yes,DSL,Yes,Yes,No,No,No,No,Two year,0,Bank transfer (automatic),59.75,4265.0,0,49-72,0,1.414659374101098,-1.1651057904487163
6393,Female,0,0,1,3,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Mailed check,55.1,154.65,1,0-12,1,-1.4611459337898405,0.5294833883976628
6394,Female,0,1,1,54,1,Yes,DSL,No,Yes,Yes,No,No,No,Two year,1,Bank transfer (automatic),59.8,3246.45,0,49-72,2,0.700603338104736,-0.6912179643582583
6395,Male,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),116.6,8337.45,0,49-72,0,3.5275103352212875,0.2226249148081281
6396,Male,0,0,0,52,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,109.3,5731.4,0,49-72,0,2.182741347397791,0.5951203785304494
6397,Female,1,0,0,60,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),101.4,6176.6,0,49-72,0,2.370712733491046,0.1772132847013643
6398,Female,0,0,0,39,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),50.65,1905.4,0,25-48,2,-0.187290429363288,-0.5251575517822795
6399,Female,0,0,0,15,1,No,DSL,No,No,No,No,Yes,No,One year,0,Mailed check,56.15,931.9,0,13-24,3,-0.9387978476443056,0.2394478602980976
6400,Male,0,0,0,69,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),106.5,7348.8,1,49-72,0,3.0050092445943037,0.0574094705899451
6401,Male,0,1,1,43,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.2,776.25,0,25-48,2,-0.9339486680107806,-1.4220398244350885
6402,Female,1,0,0,63,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),83.0,5243.05,0,49-72,0,1.8690360679306768,-0.3564817223970359
6403,Male,1,1,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.1,141.65,0,0-12,3,-1.2458909451439582,0.9496472302646106
6404,Female,0,1,1,72,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),108.3,7679.65,0,49-72,0,3.200484240887468,0.0217208816984705
6405,Female,0,1,1,32,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),91.05,2954.5,1,25-48,3,0.6110480111707435,0.6838045150915731
6406,Male,0,1,1,40,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.25,1006.9,0,25-48,2,-0.8379205072471079,-1.1947071960369755
6407,Female,0,1,0,58,0,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,1,Electronic check,45.35,2540.1,0,49-72,2,0.3524790136645179,-1.1517214284935229
6408,Male,0,0,0,67,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,0,Electronic check,43.9,3097.2,0,49-72,2,0.7005333302490083,-1.4274857574338553
6409,Female,1,1,0,51,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,77.5,3807.35,1,49-72,0,1.081630700336083,-0.1659280171855583
6410,Male,0,1,0,31,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,79.3,2484.0,0,25-48,3,0.2601699559961904,0.4117195722936308
6411,Male,1,1,0,69,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),84.9,5785.65,0,49-72,0,2.1975911953830334,-0.4694286995675034
6412,Male,0,1,0,32,1,Yes,Fiber optic,No,No,No,Yes,No,No,One year,1,Electronic check,79.25,2619.15,0,25-48,3,0.3221305042667897,0.3820336611820943
